,name,season,Date_x,Day_x,Comp,Round,Venue_x,Result_x,Squad,Opponent_x,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG_x,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type,Date_y,Time,Day_y,Venue_y,Result_y,GF,GA,Opponent_y,xG_y,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,team_name
900,Toti Gomes,2023/2024,2023-08-19,Sat,Premier League,Matchweek 2,Home,L 1–4,Wolves,Brighton,N,['CB'],20,0,0,0,0,0,0,0,0,22,0,1,1,0.0,0.0,0.0,0,0,17,21,81.0,0,17,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,Toti Gomes,2023/2024,2023-08-26,Sat,Premier League,Matchweek 3,Away,W 1–0,Wolves,Everton,N,['LB'],6,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,Sasa Kalajdzic,2023/2024,2023-08-14,Mon,Premier League,Matchweek 1,Away,L 0–1,Wolves,Manchester Utd,N,['FW'],3,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.1,0,0,3,4,75.0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,Sasa Kalajdzic,2023/2024,2023-08-26,Sat,Premier League,Matchweek 3,Away,W 1–0,Wolves,Everton,N,['FW'],6,1,0,0,0,1,1,0,0,8,1,0,0,0.3,0.3,0.0,1,0,4,6,66.7,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,Sasa Kalajdzic,2023/2024,2023-09-03,Sun,Premier League,Matchweek 4,Away,L 2–3,Wolves,Crystal Palace,N,['FW'],10,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,Boubacar Traore,2023/2024,2023-09-03,Sun,Premier League,Matchweek 4,Away,L 2–3,Wolves,Crystal Palace,N,"['CM', 'FW']",17,0,0,0,0,0,0,0,0,19,1,0,1,0.0,0.0,0.0,0,0,14,15,93.3,1,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,Milos Kerkez,2023/2024,2023-08-12,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,West Ham,Y,['LB'],90,0,0,0,0,0.0,0.0,0,0,69.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,43.0,56.0,76.8,3.0,35.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,2023-08-11,20:00,Fri,Away,W,3.0,0.0,Burnley,1.9,0.3,65.0,21572.0,Kevin De Bruyne,4-2-3-1,Craig Pawson,Match Report,,Bournemouth 
907,Milos Kerkez,2023/2024,2023-08-19,Sat,Premier League,Matchweek 2,Away,L 1–3,Bournemouth,Liverpool,Y,['LB'],90,0,0,0,0,0.0,0.0,0,0,62.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,44.0,72.7,3.0,21.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,2023-08-19,20:00,Sat,Home,W,1.0,0.0,Newcastle Utd,1.0,0.3,59.0,,Kyle Walker,4-2-3-1,Robert Jones,Match Report,,Bournemouth 
908,Milos Kerkez,2023/2024,2023-08-26,Sat,Premier League,Matchweek 3,Home,L 0–2,Bournemouth,Tottenham,Y,['LB'],90,0,0,0,0,0.0,0.0,0,0,54.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,32.0,46.0,69.6,2.0,28.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2023-08-27,14:00,Sun,Away,W,2.0,1.0,Sheffield Utd,3.5,0.7,79.0,31336.0,Kyle Walker,4-2-3-1,Jarred Gillett,Match Report,,Bournemouth 
909,Milos Kerkez,2023/2024,2023-09-02,Sat,Premier League,Matchweek 4,Away,D 2–2,Bournemouth,Brentford,Y,['LB'],90,0,0,0,0,0.0,0.0,0,0,47.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,23.0,34.0,67.6,0.0,19.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-09-02,15:00,Sat,Home,W,5.0,1.0,Fulham,2.2,1.4,68.0,52899.0,Kyle Walker,4-2-3-1,Michael Oliver,Match Report,,Bournemouth 
910,Neto,2023/2024,2023-08-12,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,West Ham,Y*,['GK'],90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,1,0,32,44,72.7,0,27,0,0,0,,,,,,,,,,,,,,,,,,,,2023-08-11,20:00,Fri,Away,W,3.0,0.0,Burnley,1.9,0.3,65.0,21572.0,Kevin De Bruyne,4-2-3-1,Craig Pawson,Match Report,,Bournemouth 
911,Neto,2023/2024,2023-08-19,Sat,Premier League,Matchweek 2,Away,L 1–3,Bournemouth,Liverpool,Y*,['GK'],90,0,0,0,0,0,0,1,0,33,0,0,0,0.0,0.0,0.0,0,0,17,25,68.0,0,10,0,1,1,,,,,,,,,,,,,,,,,,,,2023-08-19,20:00,Sat,Home,W,1.0,0.0,Newcastle Utd,1.0,0.3,59.0,,Kyle Walker,4-2-3-1,Robert Jones,Match Report,,Bournemouth 
912,Neto,2023/2024,2023-08-26,Sat,Premier League,Matchweek 3,Home,L 0–2,Bournemouth,Tottenham,Y*,['GK'],90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,24,41,58.5,0,25,0,0,0,,,,,,,,,,,,,,,,,,,,2023-08-27,14:00,Sun,Away,W,2.0,1.0,Sheffield Utd,3.5,0.7,79.0,31336.0,Kyle Walker,4-2-3-1,Jarred Gillett,Match Report,,Bournemouth 
913,Neto,2023/2024,2023-09-02,Sat,Premier League,Matchweek 4,Away,D 2–2,Bournemouth,Brentford,Y*,['GK'],90,0,0,0,0,0,0,1,0,37,0,0,0,0.0,0.0,0.0,0,0,15,34,44.1,0,18,0,0,0,,,,,,,,,,,,,,,,,,,,2023-09-02,15:00,Sat,Home,W,5.0,1.0,Fulham,2.2,1.4,68.0,52899.0,Kyle Walker,4-2-3-1,Michael Oliver,Match Report,,Bournemouth 
914,Dominic Solanke,2023/2024,2023-08-12,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,West Ham,Y,['FW'],90,1,0,0,0,3,2,0,0,29.0,1.0,0,0.0,1.0,1.0,0.1,5.0,1.0,12.0,16.0,75.0,2.0,24.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,2023-08-11,20:00,Fri,Away,W,3.0,0.0,Burnley,1.9,0.3,65.0,21572.0,Kevin De Bruyne,4-2-3-1,Craig Pawson,Match Report,,Bournemouth 
915,Dominic Solanke,2023/2024,2023-08-19,Sat,Premier League,Matchweek 2,Away,L 1–3,Bournemouth,Liverpool,Y,"['FW', 'AM']",90,0,1,0,0,3,0,0,0,29.0,0.0,0,0.0,0.1,0.1,0.1,1.0,0.0,10.0,17.0,58.8,0.0,13.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,2023-08-19,20:00,Sat,Home,W,1.0,0.0,Newcastle Utd,1.0,0.3,59.0,,Kyle Walker,4-2-3-1,Robert Jones,Match Report,,Bournemouth 
916,Dominic Solanke,2023/2024,2023-08-26,Sat,Premier League,Matchweek 3,Home,L 0–2,Bournemouth,Tottenham,Y,['FW'],90,0,0,0,0,1,0,0,0,22.0,0.0,1,0.0,0.1,0.1,0.0,2.0,0.0,9.0,11.0,81.8,1.0,9.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,2023-08-27,14:00,Sun,Away,W,2.0,1.0,Sheffield Utd,3.5,0.7,79.0,31336.0,Kyle Walker,4-2-3-1,Jarred Gillett,Match Report,,Bournemouth 
917,Dominic Solanke,2023/2024,2023-09-02,Sat,Premier League,Matchweek 4,Away,D 2–2,Bournemouth,Brentford,Y,['FW'],90,1,0,0,0,2,2,0,0,38.0,0.0,0,0.0,0.6,0.6,0.1,2.0,0.0,13.0,15.0,86.7,3.0,19.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,2023-09-02,15:00,Sat,Home,W,5.0,1.0,Fulham,2.2,1.4,68.0,52899.0,Kyle Walker,4-2-3-1,Michael Oliver,Match Report,,Bournemouth 
918,Illia Zabarnyi,2023/2024,2023-08-12,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,West Ham,Y,['CB'],90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,77.0,96.0,80.2,4.0,69.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,2023-08-11,20:00,Fri,Away,W,3.0,0.0,Burnley,1.9,0.3,65.0,21572.0,Kevin De Bruyne,4-2-3-1,Craig Pawson,Match Report,,Bournemouth 
919,Illia Zabarnyi,2023/2024,2023-08-19,Sat,Premier League,Matchweek 2,Away,L 1–3,Bournemouth,Liverpool,Y,['CB'],90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,81.1,3.0,28.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,2023-08-19,20:00,Sat,Home,W,1.0,0.0,Newcastle Utd,1.0,0.3,59.0,,Kyle Walker,4-2-3-1,Robert Jones,Match Report,,Bournemouth 
920,Illia Zabarnyi,2023/2024,2023-08-26,Sat,Premier League,Matchweek 3,Home,L 0–2,Bournemouth,Tottenham,Y,['CB'],90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,48.0,53.0,90.6,5.0,39.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,2023-08-27,14:00,Sun,Away,W,2.0,1.0,Sheffield Utd,3.5,0.7,79.0,31336.0,Kyle Walker,4-2-3-1,Jarred Gillett,Match Report,,Bournemouth 
921,Illia Zabarnyi,2023/2024,2023-09-02,Sat,Premier League,Matchweek 4,Away,D 2–2,Bournemouth,Brentford,Y,['CB'],90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,34.0,70.6,2.0,19.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2023-09-02,15:00,Sat,Home,W,5.0,1.0,Fulham,2.2,1.4,68.0,52899.0,Kyle Walker,4-2-3-1,Michael Oliver,Match Report,,Bournemouth 
922,Philip Billing,2023/2024,2023-08-12,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,West Ham,Y,['DM'],90,0,0,0,0,2,0,0,0,60.0,1.0,2,4.0,0.1,0.1,0.0,1.0,0.0,38.0,44.0,86.4,4.0,28.0,1.0,2.0,1.0,Philip,Billing,0.0,0.0,8.0,355.0,8.0,80.9,63.8,64.0,0.0,39.0,20.8,0.0,0.0,0.0,0.5,53.0,MID,2023-08-11,20:00,Fri,Away,W,3.0,0.0,Burnley,1.9,0.3,65.0,21572.0,Kevin De Bruyne,4-2-3-1,Craig Pawson,Match Report,,Bournemouth 
923,Philip Billing,2023/2024,2023-08-19,Sat,Premier League,Matchweek 2,Away,L 1–3,Bournemouth,Liverpool,Y,"['AM', 'DM']",90,0,0,0,0,2,0,0,0,43.0,3.0,1,3.0,0.4,0.4,0.0,2.0,1.0,22.0,32.0,68.8,6.0,19.0,1.0,1.0,1.0,Philip,Billing,0.0,0.0,8.0,355.0,8.0,80.9,63.8,64.0,0.0,39.0,20.8,0.0,0.0,0.0,0.5,53.0,MID,2023-08-19,20:00,Sat,Home,W,1.0,0.0,Newcastle Utd,1.0,0.3,59.0,,Kyle Walker,4-2-3-1,Robert Jones,Match Report,,Bournemouth 
924,Philip Billing,2023/2024,2023-08-26,Sat,Premier League,Matchweek 3,Home,L 0–2,Bournemouth,Tottenham,Y,"['AM', 'DM']",85,0,0,0,0,3,1,0,0,42.0,2.0,1,4.0,0.3,0.3,0.2,4.0,0.0,20.0,28.0,71.4,4.0,13.0,1.0,3.0,0.0,Philip,Billing,0.0,0.0,8.0,355.0,8.0,80.9,63.8,64.0,0.0,39.0,20.8,0.0,0.0,0.0,0.5,53.0,MID,2023-08-27,14:00,Sun,Away,W,2.0,1.0,Sheffield Utd,3.5,0.7,79.0,31336.0,Kyle Walker,4-2-3-1,Jarred Gillett,Match Report,,Bournemouth 
925,Philip Billing,2023/2024,2023-09-02,Sat,Premier League,Matchweek 4,Away,D 2–2,Bournemouth,Brentford,Y,"['AM', 'CM']",90,0,0,0,0,2,0,0,0,50.0,3.0,1,1.0,0.1,0.1,0.1,4.0,0.0,29.0,36.0,80.6,3.0,21.0,1.0,3.0,1.0,Philip,Billing,0.0,0.0,8.0,355.0,8.0,80.9,63.8,64.0,0.0,39.0,20.8,0.0,0.0,0.0,0.5,53.0,MID,2023-09-02,15:00,Sat,Home,W,5.0,1.0,Fulham,2.2,1.4,68.0,52899.0,Kyle Walker,4-2-3-1,Michael Oliver,Match Report,,Bournemouth 
926,Max Aarons,2023/2024,2023-08-12,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,West Ham,Y,['RB'],74,0,0,0,0,0,0,0,0,50.0,2.0,0,0.0,0.0,0.0,0.1,4.0,0.0,39.0,44.0,88.6,3.0,27.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,2023-08-11,20:00,Fri,Away,W,3.0,0.0,Burnley,1.9,0.3,65.0,21572.0,Kevin De Bruyne,4-2-3-1,Craig Pawson,Match Report,,Bournemouth 
927,Max Aarons,2023/2024,2023-08-19,Sat,Premier League,Matchweek 2,Away,L 1–3,Bournemouth,Liverpool,Y,['RB'],90,0,0,0,0,1,0,0,0,59.0,2.0,0,3.0,0.0,0.0,0.0,1.0,0.0,33.0,43.0,76.7,4.0,27.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,2023-08-19,20:00,Sat,Home,W,1.0,0.0,Newcastle Utd,1.0,0.3,59.0,,Kyle Walker,4-2-3-1,Robert Jones,Match Report,,Bournemouth 
928,Max Aarons,2023/2024,2023-08-26,Sat,Premier League,Matchweek 3,Home,L 0–2,Bournemouth,Tottenham,Y,['RB'],90,0,0,0,0,0,0,0,0,61.0,1.0,0,2.0,0.0,0.0,0.1,2.0,0.0,42.0,56.0,75.0,4.0,25.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2023-08-27,14:00,Sun,Away,W,2.0,1.0,Sheffield Utd,3.5,0.7,79.0,31336.0,Kyle Walker,4-2-3-1,Jarred Gillett,Match Report,,Bournemouth 
929,Max Aarons,2023/2024,2023-09-02,Sat,Premier League,Matchweek 4,Away,D 2–2,Bournemouth,Brentford,Y,['RB'],90,0,0,0,0,0,0,1,0,47.0,6.0,0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,35.0,62.9,2.0,19.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,2023-09-02,15:00,Sat,Home,W,5.0,1.0,Fulham,2.2,1.4,68.0,52899.0,Kyle Walker,4-2-3-1,Michael Oliver,Match Report,,Bournemouth 
930,Ryan Christie,2023/2024,2023-08-12,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,West Ham,Y,['AM'],66,0,0,0,0,1.0,1.0,0,0,37.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,22.0,26.0,84.6,5.0,23.0,0.0,3.0,1.0,Ryan,Christie,0.0,0.0,7.0,273.0,6.0,53.2,35.4,52.0,0.0,30.0,14.1,0.0,0.0,0.0,0.0,50.0,MID,2023-08-11,20:00,Fri,Away,W,3.0,0.0,Burnley,1.9,0.3,65.0,21572.0,Kevin De Bruyne,4-2-3-1,Craig Pawson,Match Report,,Bournemouth 
931,Ryan Christie,2023/2024,2023-08-19,Sat,Premier League,Matchweek 2,Away,L 1–3,Bournemouth,Liverpool,Y,['DM'],62,0,0,0,0,0.0,0.0,0,0,23.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,15.0,66.7,1.0,8.0,1.0,0.0,0.0,Ryan,Christie,0.0,0.0,7.0,273.0,6.0,53.2,35.4,52.0,0.0,30.0,14.1,0.0,0.0,0.0,0.0,50.0,MID,2023-08-19,20:00,Sat,Home,W,1.0,0.0,Newcastle Utd,1.0,0.3,59.0,,Kyle Walker,4-2-3-1,Robert Jones,Match Report,,Bournemouth 
932,Ryan Christie,2023/2024,2023-08-26,Sat,Premier League,Matchweek 3,Home,L 0–2,Bournemouth,Tottenham,Y,['DM'],59,0,0,0,0,1.0,1.0,0,0,34.0,1.0,2.0,1.0,0.0,0.0,0.1,1.0,0.0,20.0,27.0,74.1,3.0,17.0,2.0,1.0,0.0,Ryan,Christie,0.0,0.0,7.0,273.0,6.0,53.2,35.4,52.0,0.0,30.0,14.1,0.0,0.0,0.0,0.0,50.0,MID,2023-08-27,14:00,Sun,Away,W,2.0,1.0,Sheffield Utd,3.5,0.7,79.0,31336.0,Kyle Walker,4-2-3-1,Jarred Gillett,Match Report,,Bournemouth 
933,Ryan Christie,2023/2024,2023-09-02,Sat,Premier League,Matchweek 4,Away,D 2–2,Bournemouth,Brentford,Y,['DM'],86,0,0,0,0,3.0,1.0,0,0,39.0,0.0,0.0,1.0,0.1,0.1,0.4,4.0,0.0,24.0,30.0,80.0,2.0,26.0,2.0,5.0,4.0,Ryan,Christie,0.0,0.0,7.0,273.0,6.0,53.2,35.4,52.0,0.0,30.0,14.1,0.0,0.0,0.0,0.0,50.0,MID,2023-09-02,15:00,Sat,Home,W,5.0,1.0,Fulham,2.2,1.4,68.0,52899.0,Kyle Walker,4-2-3-1,Michael Oliver,Match Report,,Bournemouth 
934,Marcos Senesi,2023/2024,2023-08-12,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,West Ham,Y,['CB'],59,0,0,0,0,0,0,0,0,62,2,1,1,0.0,0.0,0.0,0,0,44,52,84.6,3,40,0,0,0,,,,,,,,,,,,,,,,,,,,2023-08-11,20:00,Fri,Away,W,3.0,0.0,Burnley,1.9,0.3,65.0,21572.0,Kevin De Bruyne,4-2-3-1,Craig Pawson,Match Report,,Bournemouth 
935,Marcos Senesi,2023/2024,2023-08-19,Sat,Premier League,Matchweek 2,Away,L 1–3,Bournemouth,Liverpool,Y,['CB'],83,0,0,0,0,0,0,0,0,57,4,2,3,0.0,0.0,0.0,3,0,28,40,70.0,8,25,2,0,0,,,,,,,,,,,,,,,,,,,,2023-08-19,20:00,Sat,Home,W,1.0,0.0,Newcastle Utd,1.0,0.3,59.0,,Kyle Walker,4-2-3-1,Robert Jones,Match Report,,Bournemouth 
936,Marcos Senesi,2023/2024,2023-09-02,Sat,Premier League,Matchweek 4,Away,D 2–2,Bournemouth,Brentford,Y,['CB'],90,0,1,0,0,0,0,0,0,52,1,0,1,0.0,0.0,0.2,4,1,29,40,72.5,0,28,1,2,1,,,,,,,,,,,,,,,,,,,,2023-09-02,15:00,Sat,Home,W,5.0,1.0,Fulham,2.2,1.4,68.0,52899.0,Kyle Walker,4-2-3-1,Michael Oliver,Match Report,,Bournemouth 
937,Antoine Semenyo,2023/2024,2023-08-12,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,West Ham,N,['RW'],16,0,0,0,0,2,0,0,0,14,0,0,0,0.1,0.1,0.0,1,1,10,11,90.9,1,13,1,1,1,,,,,,,,,,,,,,,,,,,,2023-08-11,20:00,Fri,Away,W,3.0,0.0,Burnley,1.9,0.3,65.0,21572.0,Kevin De Bruyne,4-2-3-1,Craig Pawson,Match Report,,Bournemouth 
938,Antoine Semenyo,2023/2024,2023-08-19,Sat,Premier League,Matchweek 2,Away,L 1–3,Bournemouth,Liverpool,Y,['RW'],75,1,0,0,0,3,2,1,0,22,0,0,1,0.2,0.2,0.2,2,0,9,14,64.3,2,12,2,4,3,,,,,,,,,,,,,,,,,,,,2023-08-19,20:00,Sat,Home,W,1.0,0.0,Newcastle Utd,1.0,0.3,59.0,,Kyle Walker,4-2-3-1,Robert Jones,Match Report,,Bournemouth 
939,Antoine Semenyo,2023/2024,2023-08-26,Sat,Premier League,Matchweek 3,Home,L 0–2,Bournemouth,Tottenham,Y,['RW'],72,0,0,0,0,2,0,0,0,27,3,0,0,0.2,0.2,0.0,0,0,14,17,82.4,1,15,2,4,0,,,,,,,,,,,,,,,,,,,,2023-08-27,14:00,Sun,Away,W,2.0,1.0,Sheffield Utd,3.5,0.7,79.0,31336.0,Kyle Walker,4-2-3-1,Jarred Gillett,Match Report,,Bournemouth 
940,Antoine Semenyo,2023/2024,2023-09-02,Sat,Premier League,Matchweek 4,Away,D 2–2,Bournemouth,Brentford,Y,['RW'],59,0,0,0,0,2,1,0,0,27,0,0,0,0.2,0.2,0.0,0,0,12,15,80.0,1,11,1,2,0,,,,,,,,,,,,,,,,,,,,2023-09-02,15:00,Sat,Home,W,5.0,1.0,Fulham,2.2,1.4,68.0,52899.0,Kyle Walker,4-2-3-1,Michael Oliver,Match Report,,Bournemouth 
941,Joe Rothwell,2023/2024,2023-08-12,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,West Ham,Y,['DM'],90,0,0,0,0,1,0,0,0,87,3,0,3,0.0,0.0,0.0,5,0,61,75,81.3,5,51,0,5,2,Joe,Rothwell,0.0,0.0,5.0,210.0,5.0,28.1,24.2,3.0,0.0,25.0,5.5,0.0,0.0,0.0,0.0,50.0,MID,2023-08-11,20:00,Fri,Away,W,3.0,0.0,Burnley,1.9,0.3,65.0,21572.0,Kevin De Bruyne,4-2-3-1,Craig Pawson,Match Report,,Bournemouth 
942,Joe Rothwell,2023/2024,2023-08-19,Sat,Premier League,Matchweek 2,Away,L 1–3,Bournemouth,Liverpool,Y,['DM'],75,0,0,0,0,0,0,0,0,38,2,2,0,0.0,0.0,0.0,1,0,24,32,75.0,1,22,2,0,0,Joe,Rothwell,0.0,0.0,5.0,210.0,5.0,28.1,24.2,3.0,0.0,25.0,5.5,0.0,0.0,0.0,0.0,50.0,MID,2023-08-19,20:00,Sat,Home,W,1.0,0.0,Newcastle Utd,1.0,0.3,59.0,,Kyle Walker,4-2-3-1,Robert Jones,Match Report,,Bournemouth 
943,Joe Rothwell,2023/2024,2023-08-26,Sat,Premier League,Matchweek 3,Home,L 0–2,Bournemouth,Tottenham,Y,['DM'],45,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,1,0,19,21,90.5,3,11,1,5,3,Joe,Rothwell,0.0,0.0,5.0,210.0,5.0,28.1,24.2,3.0,0.0,25.0,5.5,0.0,0.0,0.0,0.0,50.0,MID,2023-08-27,14:00,Sun,Away,W,2.0,1.0,Sheffield Utd,3.5,0.7,79.0,31336.0,Kyle Walker,4-2-3-1,Jarred Gillett,Match Report,,Bournemouth 
944,Justin Kluivert,2023/2024,2023-08-12,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,West Ham,N,['LW'],31,0,0,0,0,0,0,0,0,18.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,66.7,1.0,13.0,0.0,0.0,0.0,Justin,Kluivert,0.0,0.0,5.0,186.0,2.0,36.2,16.0,37.0,0.0,1.0,9.0,0.0,0.0,0.0,0.3,48.0,MID,2023-08-11,20:00,Fri,Away,W,3.0,0.0,Burnley,1.9,0.3,65.0,21572.0,Kevin De Bruyne,4-2-3-1,Craig Pawson,Match Report,,Bournemouth 
945,Justin Kluivert,2023/2024,2023-08-19,Sat,Premier League,Matchweek 2,Away,L 1–3,Bournemouth,Liverpool,N,['LW'],28,0,0,0,0,1,1,0,0,14.0,0.0,1,0.0,0.2,0.2,0.1,3.0,0.0,7.0,8.0,87.5,2.0,8.0,2.0,1.0,1.0,Justin,Kluivert,0.0,0.0,5.0,186.0,2.0,36.2,16.0,37.0,0.0,1.0,9.0,0.0,0.0,0.0,0.3,48.0,MID,2023-08-19,20:00,Sat,Home,W,1.0,0.0,Newcastle Utd,1.0,0.3,59.0,,Kyle Walker,4-2-3-1,Robert Jones,Match Report,,Bournemouth 
946,Justin Kluivert,2023/2024,2023-08-26,Sat,Premier League,Matchweek 3,Home,L 0–2,Bournemouth,Tottenham,Y,['LW'],59,0,0,0,0,1,0,0,0,28.0,1.0,0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,21.0,66.7,3.0,20.0,2.0,2.0,2.0,Justin,Kluivert,0.0,0.0,5.0,186.0,2.0,36.2,16.0,37.0,0.0,1.0,9.0,0.0,0.0,0.0,0.3,48.0,MID,2023-08-27,14:00,Sun,Away,W,2.0,1.0,Sheffield Utd,3.5,0.7,79.0,31336.0,Kyle Walker,4-2-3-1,Jarred Gillett,Match Report,,Bournemouth 
947,Justin Kluivert,2023/2024,2023-09-02,Sat,Premier League,Matchweek 4,Away,D 2–2,Bournemouth,Brentford,Y,['LW'],70,0,0,0,0,1,0,0,0,25.0,2.0,0,0.0,0.1,0.1,0.0,0.0,0.0,10.0,15.0,66.7,3.0,17.0,1.0,4.0,0.0,Justin,Kluivert,0.0,0.0,5.0,186.0,2.0,36.2,16.0,37.0,0.0,1.0,9.0,0.0,0.0,0.0,0.3,48.0,MID,2023-09-02,15:00,Sat,Home,W,5.0,1.0,Fulham,2.2,1.4,68.0,52899.0,Kyle Walker,4-2-3-1,Michael Oliver,Match Report,,Bournemouth 
948,Jaidon Anthony,2023/2024,2023-08-12,Sat,Premier League,Matchweek 1,Home,D 1–1,Bournemouth,West Ham,Y,['LW'],59,0,0,0,0,0,0,0,0,24.0,2.0,1,2.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,61.5,1.0,13.0,0.0,1.0,1.0,Jaidon,Anthony,0.0,0.0,3.0,151.0,5.0,4.6,9.0,16.0,0.0,4.0,3.0,0.0,0.0,1.0,0.1,49.0,MID,2023-08-11,20:00,Fri,Away,W,3.0,0.0,Burnley,1.9,0.3,65.0,21572.0,Kevin De Bruyne,4-2-3-1,Craig Pawson,Match Report,,Bournemouth 
949,Jaidon Anthony,2023/2024,2023-08-19,Sat,Premier League,Matchweek 2,Away,L 1–3,Bournemouth,Liverpool,Y,['LW'],62,0,0,0,0,0,0,1,0,22.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,46.7,2.0,13.0,1.0,4.0,0.0,Jaidon,Anthony,0.0,0.0,3.0,151.0,5.0,4.6,9.0,16.0,0.0,4.0,3.0,0.0,0.0,1.0,0.1,49.0,MID,2023-08-19,20:00,Sat,Home,W,1.0,0.0,Newcastle Utd,1.0,0.3,59.0,,Kyle Walker,4-2-3-1,Robert Jones,Match Report,,Bournemouth 
